ID, Muhanda/Rubaya ,Gitega, Butamwa , Kabuye SW ,KIGALIAERO, Busasamana-Nyanza , Rurangazi , Kigoma , Simbi , Buruhukiro , Cyanika ku ishuri ,GIKONGOROMET, Kigeme ku ishuri , Gatare , Kaduha Sector , Mushubi Paroisse , Gitwe ,Byimana, Mwendo , Kivumu , Kibangu , Nyabinoni , Nyamabuye , Rugendabari , Kayenzi ,Twumba , Rwankeri , Rugera , Gatumba ,Muramba , Kabaya ,Nyange , Sovu ,Cyinzuzi,Rutongo,Mugambazi,Rutongo.1,Rusiga,Cyabingo,Janja,Minazi,Muyongwe,Nembaparoisse,Ruli,Rushashi,Remera,BusogoISAE,RhengeriAero,Kinigi,NyangeKabeza,Shingiro,Butaro,Kagogo,Ntaruka,Kinoni,Ruhunde,Rwesero,ByumbaMet, Rwamagana , Musha , Gasange , Gahini  , Mukarange ,KAWANGIRE
19990406,14.0,10.0,11.0,14.0,7.4,14.0,7.0,6.0,13.0,10.0,8.0,2.7,7.0,10.0,10.0,13.0,13.0,10.0,12.0,10.0,12.0,13.0,12.0,14.0,8.0,7.0,12.0,11.0,14.0,12.0,12.0,11.0,13.0,8.0,10.0,10.0,5.0,5.0,14.0,17.0,11.0,9.0,9.0,9.0,12.0,13.0,16.0,10.0,14.0,13.0,15.0,7.0,11.0,7.0,4.0,3.0,9.0,6.0,16.0,10.0,8.0,12.0,15.0,14.0
19990407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19990408,1.0,1.0,3.0,9.0,0.0,5.0,3.0,4.0,5.0,3.0,4.0,0.3,2.0,3.0,2.0,2.0,0.0,3.0,3.0,4.0,9.0,6.0,6.0,0.0,5.0,4.0,6.0,8.0,1.0,6.0,7.0,5.0,5.0,7.0,10.0,10.0,1.0,1.0,7.0,12.0,10.0,8.0,9.0,7.0,12.0,11.0,8.0,7.0,8.0,6.0,7.0,7.0,10.0,7.0,5.0,3.0,5.0,0.0,8.0,6.0,5.0,7.0,8.0,7.0
19990409,3.0,1.0,0.0,14.0,0.5,15.0,7.0,11.0,19.0,3.0,14.0,1.5,9.0,6.0,8.0,4.0,0.0,6.0,7.0,6.0,6.0,10.0,9.0,6.0,8.0,10.0,9.0,13.0,3.0,7.0,10.0,8.0,2.0,15.0,14.0,14.0,14.0,14.0,9.0,11.0,8.0,11.0,6.0,7.0,9.0,10.0,11.0,8.0,11.0,13.0,13.0,5.0,8.0,6.0,3.0,9.0,5.0,5.0,0.0,0.0,2.0,0.0,1.0,0.0
19990410,15.0,8.0,8.0,24.0,11.7,22.0,9.0,12.0,29.0,10.0,17.0,20.8,16.0,16.0,12.0,10.0,11.0,16.0,14.0,13.0,17.0,17.0,17.0,14.0,15.0,11.0,12.0,16.0,15.0,14.0,14.0,16.0,11.0,21.0,21.0,21.0,23.0,23.0,19.0,22.0,13.0,18.0,14.0,14.0,15.0,17.0,18.0,16.0,19.0,20.0,20.0,14.0,17.0,14.0,10.0,16.0,11.0,23.0,13.0,11.0,14.0,13.0,11.0,12.0
19990411,8.0,10.0,10.0,15.0,9.5,13.0,8.0,9.0,15.0,8.0,10.0,0.3,8.0,8.0,6.0,11.0,0.0,8.0,10.0,6.0,13.0,18.0,10.0,6.0,10.0,8.0,13.0,16.0,8.0,11.0,11.0,8.0,15.0,20.0,17.0,17.0,18.0,18.0,18.0,18.0,8.0,14.0,16.0,7.0,12.0,19.0,17.0,16.0,20.0,16.0,15.0,10.0,20.0,13.0,10.0,15.0,11.0,13.0,23.0,17.0,13.0,5.0,16.0,3.0
19990412,8.0,6.0,5.0,13.0,9.0,14.0,11.0,16.0,22.0,6.0,16.0,12.4,11.0,8.0,6.0,10.0,10.0,8.0,8.0,6.0,9.0,12.0,11.0,6.0,6.0,6.0,4.0,6.0,8.0,7.0,8.0,8.0,7.0,12.0,13.0,13.0,12.0,12.0,12.0,9.0,5.0,9.0,13.0,4.0,9.0,16.0,10.0,9.0,13.0,9.0,9.0,8.0,13.0,6.0,3.0,7.0,10.0,7.0,0.0,14.0,9.0,0.0,0.0,10.0
19990413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19990414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19990415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19990416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,16.0,3.0,4.0,5.0,8.0,6.0
19990417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,4.0,3.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19990418,19.0,8.0,11.0,19.0,2.6,19.0,15.0,13.0,19.0,15.0,16.0,49.7,18.0,17.0,12.0,21.0,21.0,17.0,25.0,13.0,21.0,20.0,20.0,18.0,14.0,14.0,8.0,13.0,19.0,22.0,15.0,16.0,21.0,19.0,22.0,22.0,13.0,13.0,10.0,26.0,12.0,15.0,9.0,8.0,13.0,12.0,10.0,17.0,20.0,18.0,16.0,4.0,14.0,10.0,10.0,11.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
19990419,13.0,7.0,8.0,16.0,7.5,17.0,19.0,9.0,12.0,16.0,15.0,3.0,16.0,12.0,17.0,24.0,14.0,12.0,10.0,9.0,18.0,24.0,13.0,15.0,9.0,16.0,14.0,17.0,13.0,21.0,17.0,13.0,16.0,15.0,16.0,16.0,22.0,22.0,20.0,30.0,12.0,15.0,19.0,7.0,13.0,31.0,17.0,33.0,31.0,24.0,23.0,20.0,30.0,20.0,17.0,13.0,10.0,20.0,8.0,17.0,13.0,24.0,23.0,10.0
19990420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,7.0,7.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19990421,6.0,0.0,5.0,0.0,0.8,15.0,9.0,5.0,7.0,11.0,5.0,8.3,6.0,8.0,7.0,17.0,18.0,8.0,11.0,7.0,3.0,4.0,11.0,7.0,4.0,7.0,7.0,7.0,6.0,4.0,10.0,7.0,6.0,3.0,2.0,2.0,15.0,15.0,8.0,10.0,3.0,4.0,8.0,2.0,4.0,14.0,8.0,11.0,13.0,10.0,12.0,10.0,17.0,12.0,9.0,8.0,2.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0
19990422,1.0,0.0,5.0,12.0,4.0,3.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,6.0,6.0,1.0,0.0,1.0,3.0,2.0,5.0,10.0,10.0,16.0,16.0,5.0,10.0,4.0,4.0,6.0,1.0,4.0,10.0,7.0,7.0,8.0,5.0,6.0,10.0,12.0,9.0,8.0,8.0,10.0,22.0,35.0,17.0,9.0,28.0,31.0,26.0
19990423,32.0,7.0,15.0,14.0,3.5,15.0,14.0,15.0,15.0,15.0,15.0,0.0,13.0,14.0,13.0,26.0,21.0,14.0,14.0,18.0,42.0,41.0,25.0,36.0,20.0,13.0,18.0,27.0,32.0,44.0,24.0,22.0,36.0,19.0,20.0,20.0,23.0,23.0,30.0,59.0,22.0,25.0,29.0,15.0,25.0,39.0,24.0,27.0,28.0,27.0,29.0,14.0,31.0,20.0,15.0,14.0,4.0,12.0,0.0,0.0,7.0,9.0,0.0,0.0
19990424,14.0,7.0,8.0,7.0,0.0,23.0,25.0,21.0,28.0,19.0,24.0,0.0,20.0,13.0,20.0,25.0,6.0,13.0,11.0,9.0,17.0,18.0,15.0,14.0,8.0,15.0,7.0,8.0,14.0,18.0,12.0,12.0,19.0,4.0,5.0,5.0,6.0,6.0,10.0,19.0,8.0,7.0,8.0,4.0,8.0,9.0,8.0,10.0,9.0,10.0,12.0,5.0,9.0,4.0,6.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0
19990425,2.0,3.0,1.0,6.0,5.5,6.0,8.0,6.0,6.0,4.0,2.0,15.7,4.0,4.0,4.0,2.0,0.0,4.0,2.0,2.0,3.0,4.0,3.0,1.0,3.0,6.0,11.0,7.0,2.0,7.0,10.0,4.0,1.0,4.0,5.0,5.0,7.0,7.0,5.0,1.0,3.0,5.0,4.0,2.0,4.0,8.0,14.0,13.0,15.0,12.0,13.0,3.0,8.0,3.0,3.0,3.0,5.0,6.0,0.0,8.0,2.0,0.0,12.0,0.0
19990426,1.0,0.0,0.0,2.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19990427,0.0,5.0,3.0,7.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0
19990428,0.0,0.0,0.0,0.0,0.4,1.0,2.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,5.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,5.0,4.0,4.0,4.0,5.0,1.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19990429,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,2.0,7.0,0.0,7.0,6.0,6.0,9.0,0.0,1.0,6.0,3.0,2.0,6.0,6.0,6.0,7.0,7.0,11.0,6.0,8.0,9.0,10.0,5.0,9.0,14.0,9.0,11.0,11.0,9.0,9.0,6.0,14.0,9.0,6.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19990430,0.0,3.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,11.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,24.0,15.0,20.0,0.0,10.0,0.0
19990501,21.0,5.0,15.0,6.0,11.6,17.0,20.0,24.0,23.0,14.0,14.0,15.7,19.0,19.0,18.0,15.0,0.0,19.0,19.0,44.0,21.0,16.0,0.0,22.0,0.0,13.0,18.0,20.0,21.0,19.0,18.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,16.0,11.0,0.0,8.0,18.0,12.0,12.0,16.0,14.0,23.0,18.0,15.0,5.0,11.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19990502,0.0,12.0,7.0,37.0,3.9,13.0,9.0,17.0,13.0,7.0,19.0,10.8,14.0,13.0,9.0,6.0,16.0,13.0,14.0,8.0,15.0,15.0,0.0,0.0,0.0,12.0,12.0,18.0,0.0,12.0,16.0,22.0,0.0,39.0,0.0,0.0,14.0,14.0,16.0,23.0,29.0,34.0,13.0,21.0,17.0,12.0,12.0,8.0,14.0,12.0,10.0,6.0,11.0,7.0,5.0,22.0,0.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0
19990503,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19990504,0.0,0.0,0.0,0.0,2.0,12.0,13.0,8.0,7.0,10.0,19.0,23.6,13.0,16.0,9.0,10.0,27.0,16.0,20.0,0.0,8.0,9.0,0.0,0.0,0.0,8.0,13.0,9.0,0.0,2.0,8.0,12.0,0.0,0.0,0.0,0.0,5.0,5.0,11.0,10.0,11.0,3.0,6.0,0.0,10.0,12.0,10.0,12.0,18.0,18.0,15.0,12.0,12.0,9.0,10.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
19990505,29.0,7.0,7.0,0.0,1.2,3.0,7.0,12.0,10.0,5.0,22.0,18.7,9.0,17.0,10.0,4.0,20.0,17.0,12.0,5.0,17.0,10.0,0.0,19.0,0.0,5.0,16.0,9.0,29.0,13.0,14.0,8.0,0.0,0.0,0.0,0.0,6.0,6.0,9.0,8.0,2.0,3.0,3.0,0.0,7.0,8.0,13.0,9.0,16.0,16.0,14.0,8.0,8.0,8.0,8.0,9.0,0.0,9.0,0.0,0.0,4.0,25.0,0.0,43.0
19990506,0.0,1.0,0.0,0.0,3.4,0.0,1.0,0.0,0.0,1.0,0.0,3.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,4.0,0.0,0.0,9.0,3.0,0.0,7.0,5.0,0.0,3.0,9.0,5.0,5.0,10.0,6.0,2.0,3.0,9.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
19990507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19990508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19990509,0.0,0.0,0.0,0.0,5.0,3.0,3.0,3.0,4.0,8.0,3.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.0,6.0,6.0,5.0,5.0,3.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
19990510,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19990511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19990512,45.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,3.0,0.0,0.2,0.0,19.0,0.0,2.0,0.0,19.0,0.0,0.0,20.0,29.0,0.0,40.0,0.0,0.0,12.0,12.0,45.0,31.0,39.0,0.0,0.0,36.0,0.0,0.0,12.0,12.0,10.0,32.0,58.0,12.0,5.0,0.0,15.0,16.0,7.0,9.0,14.0,14.0,13.0,10.0,17.0,7.0,4.0,21.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
19990513,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19990514,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19990515,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,2.0,0.0,0.3,1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,0.0,0.0,3.0,0.0,12.0,6.0,4.0,7.0,7.0,6.0,4.0,5.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19990516,0.0,38.0,44.0,55.0,3.1,3.0,22.0,9.0,0.0,0.0,0.0,2.5,0.0,27.0,11.0,5.0,0.0,27.0,0.0,63.0,21.0,11.0,0.0,0.0,0.0,9.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,17.0,17.0,17.0,0.0,0.0,20.0,8.0,0.0,17.0,10.0,9.0,7.0,10.0,12.0,10.0,5.0,9.0,6.0,8.0,12.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0
19990517,0.0,7.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,8.0,0.0,0.0,24.0,2.0,0.0,12.0,10.0,10.0,4.0,11.0,11.0,10.0,8.0,12.0,6.0,4.0,17.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
19990518,0.0,0.0,0.0,0.0,0.0,0.0,9.0,33.0,0.0,10.0,0.0,0.1,7.0,0.0,30.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19990519,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19990520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19990521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19990522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19990523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19990524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19990525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19990526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,15.0,2.0,0.0,0.0,2.0,0.0,14.0,4.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,8.0,12.0,9.0,0.0,3.0,7.0,0.0,0.0,30.0,0.0,0.0,2.0,2.0,9.0,8.0,13.0,21.0,6.0,0.0,10.0,11.0,7.0,6.0,14.0,12.0,10.0,6.0,13.0,6.0,3.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
19990527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,9.0,0.0,6.0,11.0,0.0,0.0,0.0,0.0,16.0,11.0,0.0,0.0,0.0,1.0,22.0,8.0,0.0,13.0,18.0,0.0,0.0,32.0,0.0,0.0,13.0,13.0,10.0,11.0,26.0,37.0,14.0,0.0,28.0,24.0,10.0,15.0,28.0,23.0,21.0,18.0,21.0,14.0,12.0,23.0,0.0,9.0,0.0,0.0,19.0,44.0,0.0,49.0
